Country,Product,Flow,NoCountry,NoProduct,NoFlow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016 Provisional,Download Timestamp
Africa,Nuclear,"Oil refineries, transformation (ktoe)",44. Africa,05. Nuclear,"08. Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Nuclear,Total final consumption (ktoe),44. Africa,05. Nuclear,09. Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Nuclear,Industry (ktoe),44. Africa,05. Nuclear,10. Industry (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Nuclear,Transport (ktoe),44. Africa,05. Nuclear,11. Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Nuclear,Other (ktoe),44. Africa,05. Nuclear,12. Other (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Nuclear,of which: Residential (ktoe),44. Africa,05. Nuclear,12.1. of which: Residential (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Nuclear,of which: Commerce and public services (ktoe),44. Africa,05. Nuclear,12.2. of which: Commerce and public services (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Renewables and waste,Production (ktoe),44. Africa,06. Renewables and waste,01. Production (ktoe),118725.683,121890.251,124546.342,127786.072,131398.625,134297.693,137588.437,140442.641,143930.125,147589.542,151911.911,155947.214,159550.076,164151.054,168833.63,173846.15,178396.552,183688.615,189200.811,201079.548,206658.744,211667.873,216745.584,222233.846,229351.944,235333.508,241589.705,247927.45,254266.922,256783.76,264705.887,271800.182,278611.154,289677.551,297587.173,306021.035,314390.668,321595.293,329310.862,340776.803,352400.862,365758.694,374380.232,383080.168,392688.872,..,2018-04-07 11:40:33.896072
Africa,Renewables and waste,Imports (ktoe),44. Africa,06. Renewables and waste,02. Imports (ktoe),1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,0,0,0,0,0,0,0,0,0,0,0,0,0.239,11.439,11.439,0.693,0.716,0.74,0.764,0.788,0.812,0.836,0.836,0.86,0.884,0.884,0.907,0.931,0.931,0.955,0.979,1.003,1.027,1.051,1.075,1.098,..,2018-04-07 11:40:33.896072
Africa,Renewables and waste,Exports (ktoe),44. Africa,06. Renewables and waste,03. Exports (ktoe),0,0,0,0,0,0,0,0,0,-23.541,-23.541,-23.541,-23.541,-47.817,-47.817,-47.817,-95.634,-119.175,-166.991,-166.991,-192.003,-216.28,-245.733,-249.521,-261.456,-266.229,-271.736,-275.748,-282.704,-308.81,-314.293,-317.595,-323.102,-347.025,-351.773,-355.098,-367.25,-391.908,-396.752,-402.355,-401.385,-408.531,-406.139,-418.482,-428.594,..,2018-04-07 11:40:33.896072
Africa,Renewables and waste,Total primary energy supply (ktoe),44. Africa,06. Renewables and waste,04. Total primary energy supply (ktoe),118726.686,121891.254,124547.345,127787.075,131399.628,134298.696,137589.439,140443.644,143931.128,147566.001,151888.37,155923.673,159526.535,164103.237,168785.813,173798.333,178300.918,183569.44,189033.82,200912.557,206466.741,211451.832,216511.289,221995.765,229091.18,235067.997,241318.709,247652.464,253985.006,256475.763,264392.429,271483.424,278288.913,289331.411,297236.283,305666.846,314024.349,321202.396,328915.066,340376.709,351999.2,365351.188,373975.785,382662.761,392261.377,..,2018-04-07 11:40:33.896072
Africa,Renewables and waste,Electricity plants (ktoe),44. Africa,06. Renewables and waste,05. Electricity plants (ktoe),-2103.857,-2559.814,-2681.57,-3204.971,-3373.12,-3729.732,-4060.024,-3910.197,-4217.006,-4180.206,-4356.696,-4370.802,-3954.324,-3937.745,-4271.202,-4822.031,-4578.76,-4979.578,-5238.984,-5348.253,-5731.753,-5444.705,-5404.549,-5448.938,-5739.743,-6005.461,-6152.941,-6493.986,-6879.032,-7346.125,-8037.508,-8154.139,-8357.995,-9049.246,-9254.943,-9890.052,-9938.388,-10285.052,-10706.191,-11797.461,-11673.518,-11795.364,-12677.828,-15176.264,-15675.612,..,2018-04-07 11:40:33.896072
Africa,Renewables and waste,CHP plants (ktoe),44. Africa,06. Renewables and waste,06. CHP plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,-437.41,-422.652,-424.682,-424.491,-432.896,..,2018-04-07 11:40:33.896072
Africa,Renewables and waste,Heat plants (ktoe),44. Africa,06. Renewables and waste,07. Heat plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Renewables and waste,"Oil refineries, transformation (ktoe)",44. Africa,06. Renewables and waste,"08. Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Renewables and waste,Total final consumption (ktoe),44. Africa,06. Renewables and waste,09. Total final consumption (ktoe),103158.116,105573.887,107787.438,110082.535,113164.441,115326.929,117870.325,120430.349,123092.142,126148.585,129626.056,133024.165,136251.676,140143.713,143729.856,147674.291,151570.694,155593.29,159784.294,170761.802,175075.827,179553.72,183807.228,187795.56,193725.869,198454.952,204054.4,209762.04,214065.639,215857.885,220726.855,225958.751,231763.658,240128.512,246303.2,252886.429,258480.287,265007.68,272310.741,279922.756,287868.386,290997.957,299714.549,304867.911,311722.971,..,2018-04-07 11:40:33.896072
Africa,Renewables and waste,Industry (ktoe),44. Africa,06. Renewables and waste,10. Industry (ktoe),5582.971,5703.571,5762.595,5955.646,6298.202,6269.769,6409.374,6504.037,6643.262,6688.498,7002.426,7067.333,6905.01,7256.184,7101.235,7431.582,7571.181,7865.338,8007.609,10130.174,10650.495,11033.167,11284.341,11746.306,12115.377,11902.794,12601.749,12378.027,12130.709,12586.379,12888.74,13547.034,14211.212,14986.701,15478.048,16420.718,17542.173,18801.12,20143.351,21401.554,21406.508,20823.218,22566.033,19716.163,20264.592,..,2018-04-07 11:40:33.896072
Africa,Renewables and waste,Transport (ktoe),44. Africa,06. Renewables and waste,11. Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.64,2.56,3.201,4.481,3.201,4.481,32.646,33.286,..,2018-04-07 11:40:33.896072
Africa,Renewables and waste,Other (ktoe),44. Africa,06. Renewables and waste,12. Other (ktoe),97575.142,99870.318,102024.844,104126.891,106866.239,109057.161,111460.95,113926.312,116448.883,119460.09,122623.633,125956.829,129346.669,132887.53,136628.62,140242.711,143999.512,147727.953,151776.685,160631.632,164425.328,168520.553,172522.886,176049.252,181610.493,186552.158,191452.651,197384.014,201934.929,203271.509,207838.117,212411.719,217552.448,225141.811,230825.154,236465.71,240938.117,246205.92,252164.828,258518.001,266457.395,270171.539,277144.035,285119.104,291425.095,..,2018-04-07 11:40:33.896072
Africa,Renewables and waste,of which: Residential (ktoe),44. Africa,06. Renewables and waste,12.1. of which: Residential (ktoe),94674.124,96923.555,99015.125,101088.031,103770.771,105882.82,108178.533,110625.114,113026.046,115947.749,119022.205,122233.075,125550.925,128981.263,132565.553,136055.347,139668.586,143275.642,147252.553,153939.79,158038.417,161996.993,165936.485,169243.24,174736.222,179481.255,184473.194,190361.664,195016.136,196884.311,201392.843,206405.973,211311.754,218575.378,222905.895,228177.649,232386.87,237599.428,243513.317,249237.747,256782.777,259384.909,266584.165,274076.496,280134.522,..,2018-04-07 11:40:33.896072
Africa,Renewables and waste,of which: Commerce and public services (ktoe),44. Africa,06. Renewables and waste,12.2. of which: Commerce and public services (ktoe),1405.772,1439.242,1474.998,1511.614,1549.431,1591.025,1634.651,1676.285,1730.437,1801.651,1865.757,1925.259,1994.975,2049.333,2110.711,2181.826,2255.991,2328.376,2403.038,4539.416,4144.387,4238.676,4246.542,4360.723,4418.14,4476.362,4415.248,4487.033,4684.442,4490.765,4495.091,4010.5,4198.476,4475.404,4691.188,5029.208,5135.267,5059.885,4990.614,5503.112,5781.182,6771.786,6411.395,6760.949,6893.004,..,2018-04-07 11:40:33.896072
Africa,Electricity,Production (ktoe),44. Africa,07. Electricity,01. Production (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Electricity,Imports (ktoe),44. Africa,07. Electricity,02. Imports (ktoe),343.742,234.608,242.606,162.798,114.38,206.142,435.074,669.08,958.47,1161.344,631.928,607.59,841.682,438.342,504.82,439.718,358.018,219.214,195.908,216.548,395.342,560.462,460.444,546.702,540.854,1996.318,2262.832,2273.496,2379.62,2612.594,2169.35,2278.312,2331.202,2632.46,2838.258,3060.31,3083.358,2965.366,3227.408,3307.904,3305.754,3440.946,3337.574,3439.914,3713.738,..,2018-04-07 11:40:33.896072
Africa,Electricity,Exports (ktoe),44. Africa,07. Electricity,03. Exports (ktoe),-32.766,-43.516,-62.35,-111.714,-97.266,-148.092,-308.826,-228.588,-316.91,-354.578,-414.262,-452.446,-442.556,-412.972,-446.34,-476.87,-320.006,-266.084,-256.968,-383.904,-575.34,-490.2,-693.762,-618.254,-588.584,-579.984,-698.664,-1079.214,-1216.986,-1466.988,-1887.528,-2111.3,-2169.35,-2468.2,-2674.17,-2727.146,-2684.146,-2547.148,-2773.758,-2948.08,-2858.898,-2694.81,-2469.06,-2693.95,-2980.33,..,2018-04-07 11:40:33.896072
Africa,Electricity,Total primary energy supply (ktoe),44. Africa,07. Electricity,04. Total primary energy supply (ktoe),310.976,191.092,180.256,51.084,17.114,58.05,126.248,440.492,641.56,806.766,217.666,155.144,399.126,25.37,58.48,-37.152,38.012,-46.87,-61.06,-167.356,-179.998,70.262,-233.318,-71.552,-47.73,1416.334,1564.168,1194.282,1162.634,1145.606,281.822,167.012,161.852,164.26,164.088,333.164,399.212,418.218,453.65,359.824,446.856,746.136,868.514,745.964,733.408,..,2018-04-07 11:40:33.896072
Africa,Electricity,Electricity plants (ktoe),44. Africa,07. Electricity,05. Electricity plants (ktoe),7867.28,8740.696,9508.246,10428.876,11332.994,12224.556,12872.738,13408.002,14641.414,15820.56,17631.462,18501.524,19021.05,20677.066,22076.114,23043.442,24019.542,25230.078,26249.35,27182.192,27883.092,28142.812,29161.998,30186.602,31218.086,32980.484,34408.342,34912.99,35958.234,37963.582,39462.304,41929.128,43679.486,46346.518,48162.924,50351.968,52593.816,53392.24,53844.256,57654.658,59629.046,61961.538,63557.784,65514.542,66942.314,..,2018-04-07 11:40:33.896072
Africa,Electricity,CHP plants (ktoe),44. Africa,07. Electricity,06. CHP plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,12.04,55.04,57.104,62.264,65.704,68.198,..,2018-04-07 11:40:33.896072
Africa,Electricity,Heat plants (ktoe),44. Africa,07. Electricity,07. Heat plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Electricity,"Oil refineries, transformation (ktoe)",44. Africa,07. Electricity,"08. Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Electricity,Total final consumption (ktoe),44. Africa,07. Electricity,09. Total final consumption (ktoe),7092.248,7731.658,8364.016,9034.73,9726.17,10516.424,11164.004,11820.872,12891.658,13973.366,14710.988,15411.974,15827.182,16781.954,17696.822,19175.592,19977.542,20984.946,21773.308,22101.054,22617.914,22149.816,22877.978,23622.824,24505.012,27464.874,28721.076,28822.298,29408.388,31023.296,31488.814,33910.574,35634.96,37298.458,39513.302,41360.324,43612.32,43627.198,43646.806,46573.042,48884.378,49900.21,50948.034,51969.8,53284.826,..,2018-04-07 11:40:33.896072
Africa,Electricity,Industry (ktoe),44. Africa,07. Electricity,10. Industry (ktoe),4440.266,4657.502,5030.312,5382.396,6068.246,6617.356,7006.334,7297.272,7998.774,8550.636,8830.394,9053.564,8969.8,9471.266,10133.81,10703.818,11116.618,11613.612,11909.108,11970.254,12099.426,11432.754,11691.614,11784.58,12358.888,13302.222,13665.916,14499.084,14599.102,14883.332,15825.892,16790.726,16555.774,17656.574,17939.772,18871.41,19701.654,19325.92,19049.86,20337.28,21695.994,21322.152,21370.914,21882.614,22083.682,..,2018-04-07 11:40:33.896072
Africa,Electricity,Transport (ktoe),44. Africa,07. Electricity,11. Transport (ktoe),290.078,247.938,258.774,278.038,280.704,299.968,316.136,314.072,331.444,386.828,416.928,436.88,391.644,414.434,417.616,422.948,386.914,392.762,406.006,391.042,372.036,459.584,402.05,431.548,427.248,427.248,454.854,463.884,445.394,529.502,563.816,625.822,571.212,610.342,549.368,380.636,661.254,386.398,392.848,397.492,421.142,479.966,467.066,478.246,474.634,..,2018-04-07 11:40:33.896072
Africa,Electricity,Other (ktoe),44. Africa,07. Electricity,12. Other (ktoe),2361.904,2826.218,3074.93,3374.296,3377.22,3599.1,3841.534,4209.528,4561.44,5035.902,5463.666,5921.53,6465.738,6896.254,7145.396,8048.826,8474.01,8978.572,9458.194,9739.758,10146.452,10257.478,10784.314,11406.696,11718.876,13735.404,14600.306,13859.33,14363.892,15610.462,15099.106,16494.026,18507.974,19031.542,21024.162,22108.278,23249.412,23914.88,24204.098,25838.27,26767.242,28098.092,29110.054,29608.94,30726.51,..,2018-04-07 11:40:33.896072
Africa,Electricity,of which: Residential (ktoe),44. Africa,07. Electricity,12.1. of which: Residential (ktoe),1268.242,1324.486,1478.082,1614.306,1725.59,1948.244,2150,2324.666,2467.512,2673.052,2941.802,3066.76,3233.17,3473.626,3769.552,4285.122,4588.444,4788.566,5144.864,5391.684,5647.362,5555.256,5976.742,6163.448,6518.284,7097.236,7446.654,7798.308,8207.496,8429.806,9353.016,9393.952,10175.262,10828.088,11806.51,12416.852,13207.966,13728.18,13410.754,14425.726,15243.672,15870.612,16557.15,16995.492,17573.154,..,2018-04-07 11:40:33.896072
Africa,Electricity,of which: Commerce and public services (ktoe),44. Africa,07. Electricity,12.2. of which: Commerce and public services (ktoe),408.586,818.548,854.754,958.814,1006.544,1132.878,1169.6,1252.676,1346.502,1373.076,1469.138,1480.92,1584.378,1641.998,1671.152,1618.004,1727.826,1906.104,2057.894,2168.834,2238.838,1896.816,2046.714,2111.3,2436.38,3492.374,3886.512,3300.68,3740.14,3929.598,4185.878,4645.892,4946.29,5613.134,6258.736,6791.076,7041.68,7446.482,7629.834,8032.4,8187.974,8645.408,9020.54,8953.632,9312.166,..,2018-04-07 11:40:33.896072
Africa,Heat,Production (ktoe),44. Africa,08. Heat,01. Production (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.868,25.79,39.068,37.515,41.671,36.727,7.283,11.2,11.725,12.25,186.55,92.296,104.212,101.705,100.105,92.153,..,2018-04-07 11:40:33.896072
Africa,Heat,Imports (ktoe),44. Africa,08. Heat,02. Imports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Heat,Exports (ktoe),44. Africa,08. Heat,03. Exports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Heat,Total primary energy supply (ktoe),44. Africa,08. Heat,04. Total primary energy supply (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.868,25.79,39.068,37.515,41.671,36.727,7.283,11.2,11.725,12.25,186.55,92.296,104.212,101.705,100.105,92.153,..,2018-04-07 11:40:33.896072
Africa,Heat,Electricity plants (ktoe),44. Africa,08. Heat,05. Electricity plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Heat,CHP plants (ktoe),44. Africa,08. Heat,06. CHP plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Heat,Heat plants (ktoe),44. Africa,08. Heat,07. Heat plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Heat,"Oil refineries, transformation (ktoe)",44. Africa,08. Heat,"08. Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Heat,Total final consumption (ktoe),44. Africa,08. Heat,09. Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Heat,Industry (ktoe),44. Africa,08. Heat,10. Industry (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Heat,Transport (ktoe),44. Africa,08. Heat,11. Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Heat,Other (ktoe),44. Africa,08. Heat,12. Other (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Heat,of which: Residential (ktoe),44. Africa,08. Heat,12.1. of which: Residential (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Heat,of which: Commerce and public services (ktoe),44. Africa,08. Heat,12.2. of which: Commerce and public services (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Total,Production (ktoe),44. Africa,11. Total,01. Production (ktoe),442576.772,448706.254,467338.302,449748.565,434236.553,490619.742,513352.449,518719.421,566332.167,547537.706,500015.843,502328.086,519219.371,558620.507,583672.68,591518.303,601450.34,626217.132,652858.421,689198.645,715986.668,725308.334,737213.78,746049.268,773496.562,802136.178,841010.038,853988.844,863493.501,884693.277,899950.232,906795.988,968652.651,1029601.999,1087005.166,1112415.94,1145878.794,1161595.397,1137364.093,1172690.674,1101114.167,1160900.084,1121891.478,1115245.49,1117538.588,..,2018-04-07 11:40:33.896072
Africa,Total,Imports (ktoe),44. Africa,11. Total,02. Imports (ktoe),38641.73,39359.821,42641.127,42240.236,44571.837,44138.732,45197.241,47247.483,45032.879,49482.403,43836.487,45649.437,44926.487,42511.83,42805.876,44782.658,44012.42,43348.325,44173.41,47212.235,44419.041,49203.994,51297.238,55814.094,58437.866,62833.107,69531.551,74324.179,74983.703,81887.664,79167.546,78432.591,84966.093,90440.601,96171.803,98618.483,108380.561,115589.913,117445.571,125287.48,133413.122,144920.762,150879.184,159586.052,169647.739,..,2018-04-07 11:40:33.896072
Africa,Total,Exports (ktoe),44. Africa,11. Total,03. Exports (ktoe),-278608.96,-280595.678,-295298.706,-269681.259,-247597.697,-297395.966,-307735.273,-302860.847,-340470.27,-309117.428,-248488.733,-230935.502,-237745.952,-261636.216,-277950.062,-276830.913,-273197.061,-288703.382,-310783.473,-335375.041,-347905.209,-358756.441,-359001.759,-363258.769,-377683.021,-396457.328,-426195.299,-421171.656,-429637.148,-458748.172,-453841.886,-452651.104,-488932.442,-532673.271,-575370.257,-583900.748,-606327.298,-596785.215,-565701.939,-591784.964,-507090.816,-556038.604,-510691.946,-480238.619,-487334.227,..,2018-04-07 11:40:33.896072
Africa,Total,Total primary energy supply (ktoe),44. Africa,11. Total,04. Total primary energy supply (ktoe),191964.831,199026.395,206900.038,214139.45,222256.465,230958.731,239851.813,251393.335,261012.712,272980.348,289008.843,305910.605,315991.212,328587.924,338260.5,350715.627,362683.013,374085.293,378597.396,392913.783,405919.819,408603.462,421010.495,426391.036,443995.862,457483.575,470827.681,479365.685,494026.391,495590.265,515824.292,527073.642,549017.399,579819.56,599977.883,615104.777,640127.226,666622.692,676941.469,694650.64,711033.726,737184.99,750677.971,775331.155,787620.888,..,2018-04-07 11:40:33.896072
Africa,Total,Electricity plants (ktoe),44. Africa,11. Total,05. Electricity plants (ktoe),-14268.973,-15176.753,-16910.886,-19204.164,-21906.973,-24955.97,-25599.893,-20118.139,-22017.874,-24683.107,-26917.8,-29567.225,-31010.584,-33472.51,-34092.95,-36715.784,-39644.033,-40032.203,-40659.557,-41142.53,-41883.931,-42999.283,-45037.857,-46645.895,-49887.14,-50607.869,-53925.764,-58836.518,-57790.379,-57808.939,-56784.995,-58857.694,-64018.892,-71524.564,-72366.727,-74092.166,-74538.369,-84736.585,-81985.671,-84444.294,-83108.319,-88976.664,-90739.174,-99156.822,-101942.032,..,2018-04-07 11:40:33.896072
Africa,Total,CHP plants (ktoe),44. Africa,11. Total,06. CHP plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-0.016,-393.695,-380.355,-382.146,-381.975,-389.54,..,2018-04-07 11:40:33.896072
Africa,Total,Heat plants (ktoe),44. Africa,11. Total,07. Heat plants (ktoe),0,0,0,0,0,0,0,0,0,0,-137.985,-127.023,-136.695,-138.63,-81.243,-47.714,-59.965,-59.965,-59.321,-62.544,-63.834,-61.255,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Africa,Total,"Oil refineries, transformation (ktoe)",44. Africa,11. Total,"08. Oil refineries, transformation (ktoe)",42.739,216.536,-17.488,-191.748,-25.056,171.454,-108.882,-191.579,-181.776,-242.433,472.553,-1068.338,-1201.454,-1099.344,-3030.068,-2459.168,-2704.884,-2088.786,-3055.485,-2279.408,-1998.65,-2467.317,-2421.905,-2197.951,-3303.015,-3577.744,-2846.033,-3416.76,-1635.754,-641.713,-973.182,-118.411,1067.1,-1689.691,-3166.819,-2699.985,-1884.073,-1645.25,-3090.23,-1794.575,-2185.807,-2136.1,-1981.027,-1954.522,-1785.763,..,2018-04-07 11:40:33.896072
Africa,Total,Total final consumption (ktoe),44. Africa,11. Total,09. Total final consumption (ktoe),159592.23,165921.757,172368.642,176317.664,183480.501,190854.597,197125.76,203439.895,209547.537,218221.488,226779.87,230167.426,234209.661,241924.502,248540.085,253115.926,261466.453,269503.997,278278.515,291807.225,297957.997,303626.299,308099.509,310942.953,324384.683,336669.586,349241.868,355353.966,364499.102,368805.027,379116.121,393281.895,406809.52,420179.281,437056.741,449356.673,467500.72,481188.591,495253.338,508094.039,521332.875,535510.385,551866.867,559006.02,572945.152,..,2018-04-07 11:40:33.896072
Africa,Total,Industry (ktoe),44. Africa,11. Total,10. Industry (ktoe),28877.31,30466.571,32941.325,34044.599,36062.09,39357.17,40424.956,41021.895,43794.037,46276.386,48254.458,46730.568,44500.339,45519.594,47330.486,47264.914,50218.763,51579.943,52260,55049.899,53675.467,52854.066,51534.001,49694.018,51916.064,54961.062,57511.647,57886.709,57546.018,57799.246,61086.754,62891.404,65009.423,66628.232,72859.296,75540.305,78978.775,79341.357,81829.692,83493.582,86125.119,83539.627,88012.842,85291.554,87185.911,..,2018-04-07 11:40:33.896072
Africa,Total,Transport (ktoe),44. Africa,11. Total,11. Transport (ktoe),17884.384,19141.579,20308.443,20323.133,21814.944,22651.733,24119.886,26108.149,25316.648,27462.29,28920.623,29479.132,30164.269,30884.386,32418.49,32492.179,33186.254,35455.599,36444.865,37781.112,39445.271,41625.261,41260.992,41806.389,44715.104,46595.154,49769.471,49807.513,52647.877,54118.988,56722.3,59535.601,63037.301,65423.259,67082.821,68357.531,71989.203,76740.118,79791.347,86407.845,88299.464,94463.036,98758.094,100529.731,104978.233,..,2018-04-07 11:40:33.896072
Africa,Total,Other (ktoe),44. Africa,11. Total,12. Other (ktoe),110632.028,113956.534,116581.866,119423.078,122757.439,126061.179,128715.501,132474.946,135486.403,139120.496,143016.811,147155.983,151938.902,157187.945,160579.681,164893.12,169435.689,173821.083,179519.695,187814.112,192759.132,197285.456,203209.473,207847.113,214263.694,221576.45,228071.638,233888.004,239167.833,241634.911,247100.754,253833.753,261652.552,271430.103,281691.709,289645.619,298292.805,305875.507,312992.537,318306.099,328877.479,338404.068,346678.898,355191.355,362407.935,..,2018-04-07 11:40:33.896072
